event_id,japones,es_oficial
10010046,Pわざわざ　%1F呼んであげたんだから\nちゃんと　%1F引き%1F抜いてくることね。,"Ya que me has hecho llamarle a\nposta, tienes que ficharle, ¿eh?"
10010046,T%1F敵である　このオレを\n%1F引き%1F抜きたいなんて…\nとんでもない%1F悪だね。,Intentar fichar a un enemigo es\nalgo muy retorcido. ¿Estás seguro\nde que me quieres en tu equipo?
10010046,Xでも　キミのことは　%1F気に%1F入ったよ。\nトクベツに　%2F雷門に%1F入ってあげるさ。,"De todos modos, no me caes nada\nmal. Venga, jugaré en el Raimon."
10010046,もしもし？\n%2F円堂くん？,¡Hola! ¿Mark?
10010047,%s\nが%2F仲間になった！,¡%s se te ha unido!
10010047,8%1F彼なら\n%2F鉄塔の%1F近くに\n%1F呼んでいるわ。,Le he dicho que te espere\ncerca de la torre.
10010047,8ぼやぼやしていると\nどこかへ%1F行ってしまうわよ。,"Como pierdas mucho el tiempo,\nse acabará yendo a otro sitio."
10010047,Xせっかく　さそってくれたのを\n%1F断るのも%1F悪いしな。\n%2F雷門に%1F入ってやるよ。,"Como has venido expresamente,\nme sabe mal decirte que no.\nPero tú tienes la última palabra."
10010047,もしもし？\n%2F円堂くん？,¡Hola! ¿Mark?
10010048,%s\nが%2F仲間になった！,¡%s se te ha unido!
10010048,0ふーんだ！\nおにーちゃんの　いじわるっ！,¡Buuuh! ¡Eres malooo!
10010048,8ぼやぼやしていると\nどこかへ%1F行ってしまうわよ。,"Como pierdas mucho el tiempo,\nse acabará yendo a otro sitio."
10010048,<おにーちゃんたちのチームに\nはいってあげてもいいよ。,¡No me importa jugar con vosotros!
10010048,D%2F彼女なら\n%3F河川敷グラウンドの%2F道路に\n%1F呼んでいるわ。,La encontrarás en la carretera\nque hay cerca del campo del río.
10010048,Dおにーちゃん！\nわたし　おにーちゃんたちのこと\nすきだから…,¡Me caéis muy bien!...
10010048,Dわたし　まこっていうの！\nこれからよろしくね　おにーちゃん☆,¡Soy Maddie!\n¡Ahora seremos del mismo equipo!
10010048,もしもし？\n%2F円堂くん？,¡Hola! ¿Mark?
10010049,%s\nが%2F仲間になった！,¡%s se te ha unido!
10010049,D%1F彼なら\n%3F河川敷グラウンドの%2F道路に\n%1F呼んでいるわ。,Le he dicho que vaya a la\ncarretera que hay en el río.
10010049,Lどこかへ%1F行ってしまう%1F前に\n%1F早く　%1F引き%1F抜いてきなさい。,"Fíchale rápido, antes de\nque se vaya a otra parte."
10010049,`あんたたち　サッカーへただからな。\nこのボクが　あんたたちのチームに\nはいってあげるよ。,Sois tan malos que está claro\nque me necesitáis en vuestro\nequipo. ¿Qué os parece si me uno?
10010049,もしもし？\n%2F円堂くん？,¡Hola! ¿Mark?
10010050,%s\nが%2F仲間になった！,¡%s se te ha unido!
10010050,<おにーちゃんたちのチームに\nはいってあげてもいいよ。,¡No me importaría jugar\ncon vosotros!
10010050,<おにーちゃん！\nおにーちゃんたちには\nせわになったし…,¡Mark!\nMe habéis ayudado mucho.
10010050,D%1F彼なら\n%3F河川敷グラウンドの%2F道路に\n%1F呼んでいるわ。,Le he dicho que vaya a la\ncarretera que hay en el río.
10010050,Pわざわざ　%1F呼んであげたんだから\nちゃんと　%1F引き%1F抜いてくることね。,"Ya que me has hecho llamarle a\nposta, tienes que ficharle, ¿eh?"
10010050,もしもし？\n%2F円堂くん？,¡Hola! ¿Mark?
10010051,%s\nが%2F仲間になった！,¡%s se te ha unido!
10010051,8ぼやぼやしていると\nどこかへ%1F行ってしまうわよ。,"Como pierdas mucho el tiempo,\nse acabará yendo a otro sitio."
10010051,D%1F彼なら\n%3F河川敷グラウンドの%2F道路に\n%1F呼んでいるわ。,Le he dicho que vaya a la\ncarretera que hay en el río.
10010051,hボクをひきぬきたいなんて\nおにーちゃんたち　かわってるね。\nでも　はいってほしいなら　はいるよ。,"Sois muy raritos. No entiendo por\nqué os intereso. Bueno, por mí genial.\n¿Queréis que juegue con vosotros?"
10010051,もしもし？\n%2F円堂くん？,¡Hola! ¿Mark?
10010052,%s\nが%2F仲間になった！,¡%s se te ha unido!
10010052,8%1F彼なら\n%3F河川敷の%2F道路に\n%1F呼んでいるわ。,Te está esperando en la\ncarretera que hay cerca del\ncampo de fútbol del río.
10010052,8ぼやぼやしていると\nどこかへ%1F行ってしまうわよ。,"Como pierdas mucho el tiempo,\nse acabará yendo a otro sitio."
10010052,`やっぱり　オレも\n%2F大会に%1F出てみたいんだよ。\nだから　オレを%2F雷門に%1F入れてくれ！,Yo también quiero saber lo que\nes jugar en un campeonato.\n¡Déjame unirme al Raimon!
10010052,もしもし？\n%2F円堂くん？,¡Hola! ¿Mark?
10010053,%s\nが%2F仲間になった！,¡%s se te ha unido!
10010053,8%1F彼なら\n%3F河川敷の%2F道路に\n%1F呼んでいるわ。,Te está esperando en la\ncarretera que hay cerca del\ncampo de fútbol del río.
10010053,Lどこかへ%1F行ってしまう%1F前に\n%1F早く　%1F引き%1F抜いてきなさい。,"Fíchale rápido, antes de\nque se vaya a otra parte."
10010053,hもう　%2F言葉づかいに\n%1F気をつかうのは　つかれたぜ。\nそっちのサッカー%1F部に%1F入れてくれよ。,Ya me he cansado de medir mis\npalabras. Déjame que me una\na tu equipo.
10010053,もしもし？\n%2F円堂くん？,¡Hola! ¿Mark?
10010054,%s\nが%2F仲間になった！,¡%s se te ha unido!
10010054,8%1F彼なら\n%3F河川敷の%2F道路に\n%1F呼んでいるわ。,Te está esperando en la\ncarretera que hay cerca del\ncampo de fútbol del río.
10010054,Lオレを%1F引き%1F抜いてくれてありがとう！\nこれから　よろしくたのむよ！,¡Lo daré todo por el Raimon!\n¿Puedo unirme al equipo?
10010054,Pわざわざ　%1F呼んであげたんだから\nちゃんと　%1F引き%1F抜いてくることね。,"Ya que me has hecho llamarle a\nposta, tienes que ficharle, ¿eh?"
10010054,もしもし？\n%2F円堂くん？,¡Hola! ¿Mark?
10010055,%s\nが%2F仲間になった！,¡%s se te ha unido!
10010055,8%1F彼なら\n%3F河川敷の%2F道路に\n%1F呼んでいるわ。,Te está esperando en la\ncarretera que hay cerca del\ncampo de fútbol del río.
10010055,8ぼやぼやしていると\nどこかへ%1F行ってしまうわよ。,"Como pierdas mucho el tiempo,\nse acabará yendo a otro sitio."
10010055,`もう　%3F同好会じゃなくて\nサッカー%1F部に%1F入りたいんだ。\nだから　オレを%1F入れてよ。,Lo que yo quiero es apuntarme a un\nequipo de fútbol y no a otra cosa.\nDeja que me una a vosotros.
10010055,もしもし？\n%2F円堂くん？,¡Hola! ¿Mark?
10010056,%s\nが%2F仲間になった！,¡%s se te ha unido!
10010056,4うふふ…\nたっぷり　かわいがってあげるわよ。,"Ju, ju, ju...\nOs trataré muy, muy bien."
10010056,8ぼやぼやしていると\nどこかへ%1F行ってしまうわよ。,"Como pierdas mucho el tiempo,\nse acabará yendo a otro sitio."
10010056,D%2F彼女なら\n%3F商店街のレンガの%2F広場に\n%1F呼んでいるわ。,La verás en la plaza de\nadoquines que hay en el barrio\ncomercial.
10010056,Pあらっ　ボクたち　どうしたの？\nあいかわらず　かわいいわね。\nうふふ…。,"¡Hala! ¿Qué os pasa?\nSois tan monos... ¡Uh, ju, ju!"
10010056,`そんなボクたちに　サービスしちゃう！\nわたしが　ボクたちのチームに\n%1F入ってあげるわ。,¡Os voy a hacer un favor!\n¡Me uniré a vuestro equipo!
10010056,どう？　うれしいでしょ？,"Qué bien, ¿eh?"
10010056,もしもし？\n%2F円堂くん？,¡Hola! ¿Mark?
10010057,%s\nが%2F仲間になった！,¡%s se te ha unido!
10010057,D%2F彼女なら\n%3F商店街のレンガの%2F広場に\n%1F呼んでいるわ。,La verás en la plaza de\nadoquines que hay en el barrio\ncomercial.
10010057,Lどこかへ%1F行ってしまう%1F前に\n%1F早く　%1F引き%1F抜いてきなさい。,"Fíchale rápido, antes de\nque se vaya a otra parte."
10010057,\あら　ぼうやじゃない。\n…なんだい？　あたしと　%2F一緒に\nサッカーをしたいのかい？,"Hola, mozuelo. ¿Cómo?\n¿Que quieres jugar conmigo?"
10010057,もしもし？\n%2F円堂くん？,¡Hola! ¿Mark?
10010058,%s\nが%2F仲間になった！,¡%s se te ha unido!
10010058,D%1F彼なら\n%3F商店街アーケードのわき%1F道に\n%1F呼んでいるわ。,Le he dicho que te espere en\nel callejón de la calle peatonal.
10010058,Pわざわざ　%1F呼んであげたんだから\nちゃんと　%1F引き%1F抜いてくることね。,"Ya que me has hecho llamarle a\nposta, tienes que ficharle, ¿eh?"
10010058,もしもし？\n%2F円堂くん？,¡Hola! ¿Mark?
10010059,%s\nが%2F仲間になった！,¡%s se te ha unido!
10010059,8ぼやぼやしていると\nどこかへ%1F行ってしまうわよ。,"Como pierdas mucho el tiempo,\nse acabará yendo a otro sitio."
10010059,D%1F彼なら\n%3F商店街アーケードのわき%1F道に\n%1F呼んでいるわ。,Le he dicho que te espere en\nel callejón de la calle peatonal.
10010059,\ぼうずたちのサッカーチームに\n%1F入って　ほしいかい？\nだったら　%1F引き%1F抜きなよ。,¿Quieres que entre en tu equipo?\nPues... tendrás que ficharme.
10010059,もしもし？\n%2F円堂くん？,¡Hola! ¿Mark?
10010060,%s\nが%2F仲間になった！,¡%s se te ha unido!
10010060,4%1F彼なら\n%2F正門の%1F近くに%1F呼んでいるわ。,Está esperándote cerca\nde la puerta principal.
10010060,8ぼやぼやしていると\nどこかへ%1F行ってしまうわよ。,"Como pierdas mucho el tiempo,\nse acabará yendo a otro sitio."
10010060,Lおう　ボウズ！\nこのワシが　ボウズどもの\nチームに%1F入ってやろうか？,"¡Hola, chaval! ¿De verdad que\nquieres que entre en tu equipo?"
10010060,もしもし？\n%2F円堂くん？,¡Hola! ¿Mark?
10010061,%s\nが%2F仲間になった！,¡%s se te ha unido!
10010061,8%1F彼なら\n%3F駐車場の%1F近くに\n%1F呼んでいるわ。,Le he dicho que te espere\npor el aparcamiento.
10010061,Dおまえたち！\nこのオレと%2F一緒に\nプレイしてみたくないか？,¡Ey! ¿Os molaría jugar conmigo?
10010061,Lどこかへ%1F行ってしまう%1F前に\n%1F早く　%1F引き%1F抜いてきなさい。,"Fíchale rápido, antes de\nque se vaya a otra parte."
10010061,もしもし？\n%2F円堂くん？,¡Hola! ¿Mark?
10010062,%s\nが%2F仲間になった！,¡%s se te ha unido!
10010062,8%1F彼なら\n%3F体育館の%1F近くに\n%1F呼んでいるわ。,Le he dicho que no se mueva\nde la zona del gimnasio.
10010062,Pわざわざ　%1F呼んであげたんだから\nちゃんと　%1F引き%1F抜いてくることね。,"Ya que me has hecho llamarle a\nposta, tienes que ficharle, ¿eh?"
10010062,Tこぞうたちよ。\nわしが　こぞうたちの%1F助っ%1F人として\n%1F入ってやろうか？,"Ey, nenes, me necesitáis en\nvuestro equipo, ¿no?"
10010062,もしもし？\n%2F円堂くん？,¡Hola! ¿Mark?
10010063,%s\nが%2F仲間になった！,¡%s se te ha unido!
10010063,0%1F彼なら\n%3F野球場に　%1F呼んでいるわ。,Le he dicho que te espere\nen el campo de béisbol.
10010063,8ぼやぼやしていると\nどこかへ%1F行ってしまうわよ。,"Como pierdas mucho el tiempo,\nse acabará yendo a otro sitio."
10010063,H%3F雷門中を%2F優勝させるために\nわしの%1F力を%1F貸してあげよう。,¿Quieres que ayude al Instituto\nRaimon a alcanzar la gloria?
10010063,もしもし？\n%2F円堂くん？,¡Hola! ¿Mark?
10020001,$もしもし？\nセンパイですか？,"¡Hola, Mark!"
10020001,%s\nが%2F仲間になった！,¡%s se te ha unido!
10020001,0おまえ…\nオレを%2F仲間にしたいのだろう？,"Quieres tenerme de compañero\nde equipo, ¿verdad?"
10020001,4オレを%2F仲間にしたいのなら\nオレをたおしな！,"Si quieres ficharme, ¡tendrás que\nderrotarme! ¿Aceptas el desafío?"
10020001,8だったら　オレと%2F勝負して\nオレをたおしてみな！,"¡Pues venga, juega contra mí!\n¡A ver si puedes ganarme!"
10020001,Dふん…　いいだろう。\n%2F約束どおり　%2F仲間になってやるよ。,"Venga, vale... Jugaré con\nvosotros. No quiero que se \ndiga que mi palabra no vale nada."
10020001,Hその%1F人は　いつも\n%3F武道館の%1F裏あたりに\nいるみたいですよ！,¡Siempre está en la parte\nde atrás del pabellón de\nartes marciales!
10020001,それじゃあ　いくぜ！！,"¡Venga, vamos!"
10020001,ふん　こしぬけがっ！,¡Eres un cobardica!
10020002,$もしもし？\nセンパイですか？,"¡Hola, Mark!"
10020002,%1F逃げるのかっ！？,¿Te largas?
10020002,%s\nが%2F仲間になった！,¡%s se te ha unido!
10020002,8おまえだな！\nオレを%2F仲間にしたいってヤツは！,¡Aaah! ¡Así que tú eras el que\nquería que jugase en su equipo!
10020002,Hオレより　%1F足が%1F速かったら\n%2F仲間になってやってもいいぞ。,¡Que empiece el duelo!
10020002,Pおまえが　オレより%1F足が%1F速かったら\n%2F仲間になってやってもいいぞ。,"Si demuestras que puedes correr\nmás que yo, me uniré a tu club.\n¿Hecho?"
10020002,Pその%1F人は　いつも\n%3F本校舎の%1F入り%1F口あたりに\nいるみたいですよ！,¡Siempre está cerca de la entrada\ndel edificio principal!
10020002,じゃあ　%2F競争だ！,¡A jugar!
10020002,それじゃあ　%2F競争だ！！,¡Nunca imaginé que hubiera\nalguien más rápido que yo!
10020003,$もしもし？\nセンパイですか？,"¡Hola, Mark!"
10020003,%s\nが%2F仲間になった！,¡%s se te ha unido!
10020003,4うむ…　このオレをたおすとは\nたいしたヤツだ。,Umm... Me has demostrado que\npuedes conmigo.
10020003,8%2F約束どおり\nサッカー%1F部に%1F入ってやろう。,"Me uniré al club de fútbol,\ntal y como habíamos quedado."
10020003,8このオレをたおせたら\n%1F入ってやってもいいぞ。,"Huir también es una opción,\npero... es bastante penoso."
10020003,D%1F逃げるのも　１つの%1F手ではあるが…\nなんとも　なさけない。,"Así me gusta.\n¡Venga, que voy!"
10020003,Dオレをサッカー%1F部に%1F入れたいと\n%1F言うヤツはおまえだな。,Así que eras tú el que quería\nque me apuntara al equipo\nde fútbol...
10020003,Hその%1F人は　いつも\n%3F武道館の%1F裏あたりに\nいるみたいですよ！,¡Siempre está en la parte\nde atrás del pabellón de\nartes marciales!
10020003,dオレは　%1F今　%3F柔道部にいる。\nもし　このオレをたおせたのなら\n%1F入ってやってもいいぞ。,"Estoy en el club de judo. Si me\nganas, tendré que unirme al tuyo."
10020003,では　いくぞ！,"Si me demuestras que puedes\nconmigo, me pensaré lo de\nentrar en tu equipo, ¿vale?"
10020003,どうだ　やってみるか！？,¿Qué me dices?
10020004,$では　%1F教えてもらおうか！,"¡Venga, enséñame lo que vales!"
10020004,$もしもし？\nセンパイですか？,"¡Hola, Mark!"
10020004,%s\nが%2F仲間になった！,¡%s se te ha unido!
10020004,8%2F約束どおり\nサッカー%1F部に%1F入ってやるぞ。,Lo prometido es deuda.\nMe apunto al equipo.
10020004,8できないなら\nサッカー%1F部には　%1F入らないぞ。,"Si no, ya puedes ir buscándote\na otro."
10020004,8なかなか　サッカーというのも\n%2F面白いものだな。,Esto del fútbol no está nada mal.
10020004,Hその%1F人は　いつも\n%3F武道館の%1F裏あたりに\nいるみたいですよ！,¡Siempre está en la parte\nde atrás del pabellón de\nartes marciales!
10020004,Tこんな%1F所まで　オレに%1F会いに%1F来るなんて\nいったい　%1F何の%1F用だい？,Mira que venir hasta aquí para\nhablar conmigo... ¿Tan importante\nes lo que tienes que decirme?
